news_type,industry,product,provider,buyer,provider_location,buyer_location,bill
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,科大讯飞,中游,下游,2253.30万元
第一类新闻,IT服务,一体化平台建设与转型升级项目服务,丽尚云环,科大讯飞,中游,上游,2253.30万元。
第一类新闻,高标准农田建设,空,棕榈股份,"中国农业科学院农田灌溉研究所,,,河南省豫资农业服务有限公司","中游,,,下游",上游,中标金额为9.62亿元
第一类新闻,航空金融,空,航新科技子公司天弘航空,天津东疆管委会,中游,中游,空。
第一类新闻,贸易数据,空,小商品城,人民网旗下平台人民数据,中游,下游,空
第一类新闻,多肽药物,空,义翘神州,空,中游,空,空。订单金额未提及。
第一类新闻,住宅项目,空,广东建星建造集团有限公司,空,中游,下游,7.99亿元
第一类新闻,城乡有机废弃物能源化资源化利用、沼气资源化高值化开发、生物天然气、碳减排,空,中电投绿能,维尔利,中游,下游,空
第一类新闻,充电桩,空,英维克,众多充电桩厂商,中游,中游,空
第一类新闻,空,空,得利斯,青岛新快进出口有限公司,中游,中游,空
第一类新闻,生物柴油,空,朗坤环境,瑞茂通供应链管理股份有限公司,下游,上游,空
第一类新闻,空,空,首航高科,中冶南方都市环保工程技术股份有限公司,上游,下游,6380万元
第一类新闻,钢结构,叠合梁,海波重科,保利长大工程有限公司,中游,下游,8880.40万元。
第一类新闻,新能源电磁扁线,金田股份,多家客户,下游,中游,空,空
第一类新闻,空,空,远东股份,子公司,下游,空,19.28亿元。
第一类新闻,机器视觉业务,空,安联锐视,华为公司,中游,上游,空
第一类新闻,"屏幕制造及整机组装智能化装备, 5G模块生产设备, 汽车电机电池组装智能设备",空,联得装备,华为,中游,中游,空
第一类新闻,空,视觉大模型,视觉中国,华为云,空,空,空
第一类新闻,空,空,青岛双瑞海洋环境工程股份有限公司,MAN ENERGY SOLUTIONS,下游,上游,空
第一类新闻,人工智能,空,荣科科技,华为,中游,下游,空
第一类新闻,汽车线缆,空,卡倍亿,赛力斯,中游,下游,空
第一类新闻,跨境支付,空,银联国际,携程金融,中游,下游,空
第一类新闻,智慧医院建设,空,润和软件,享易天下科技,上游,中游,空
第一类新闻,内存,HBM3E,空,三星电子,上游,空,空
第一类新闻,石油开采,陆地一体化技术服务,中海油服,大型石油公司,下游,上游,900000000元。
第一类新闻,汽车电子,空,"均胜电子,,,均胜普瑞",中游,下游,空,空
第一类新闻,空,负极,LG化学,丰田工程公司,中游,下游,2.86万亿韩元。
第一类新闻,空,BM-C-33FPSO项目,天津博迈科海洋工程有限公司,"Offshore Frontier Solutions Pte. Ltd.,,,ABB PTE. LTD.",中游,中游,1.4亿美元。
第一类新闻,空,空,澳柯玛,华为,空,空,空
第一类新闻,头发及头皮护理,馥绿德雅,皮尔法伯集团,橘宜集团,中游,下游,空。
第一类新闻,液冷充电桩,空,香山股份,赛力斯,生产,客户,空
第一类新闻,半导体,前道晶圆切割设备,北京大族天成半导体技术有限公司,客户,中游,下游,空
第一类新闻,半导体,后道封测设备,北京大族天成半导体技术有限公司,客户,中游,下游,空
第一类新闻,半导体,晶圆自动化传输设备,北京大族天成半导体技术有限公司,客户,中游,下游,空
第一类新闻,汽车,整车主路及支路安全保护,中熔电气,华为相关汽车,中游,上游,空
第一类新闻,物流服务,空,三态股份,菜鸟供应链公司,下游,中游,空。
第一类新闻,水利,空,甘肃省水利水电勘测设计研究院有限责任公司,空,中游,下游,1095万元
第一类新闻,矿山服务,空,赛摩智能,福建好运联联信息科技有限公司,中游,中游,空
第一类新闻,手机,铝合金新材料,和胜股份,华为,中游,下游,空
第一类新闻,视讯业务,传控软件,威创股份,万控软件,下游,中游,空
第一类新闻,汽车,低碳车轮产品,金固股份,阿凡达新能源汽车,中游,下游,空
第一类新闻,空,低碳AI算力中心及高效动力及储能电池PACK项目,中贝通信,合肥蜀山经济开发区管理委员会,中游,下游,空
第一类新闻,动力总成或新能源增程动力、气体机、AT产品,空,东安动力,13家汽车企业,上游,下游,空
第一类新闻,服务器芯片,空,ADTechnology Co.,海外客户,上游,下游,空
第一类新闻,电子元器件,空,苏州固锝,华为,中游,下游,空
第一类新闻,光学零部件,空,凤凰光学,华为,中游,中游,空
第一类新闻,空,华为终端、华为IT、华为云,创世漫道,华为公司,空,空,空。
第一类新闻,空,空,长虹电子控股集团有限公司,电子科技大学,中游,中游,空
第一类新闻,电力电子元器件,IGBT、MOSFET及二三极管产品,扬杰科技,华为,下游,上游,空
第一类新闻,汽车座椅,缝制加工设备,上工申贝,华为汽车,中游,下游,空
第一类新闻,零部件,中石科技公司,德系某Top3零部件供应商,下游,上游,空,空。
第一类新闻,LED车灯,空,安瑞光电,"问界汽车M5,,,问界汽车M7",上游,下游,空
第一类新闻,元宇宙产业,蓝标智播,蓝色光标,昆山经济技术开发区管理委员会,下游,上游,空
第一类新闻,汽车零部件,螺栓、管夹、快插接头、中冷管,Tier1客户,空,中游,空,空
第一类新闻,空,空,美亚柏科,华为,空,下游,空
第一类新闻,建筑业,空,用友网络科技股份有限公司,广联达科技股份有限公司,中游,中游,空。
第一类新闻,空,空,用友网络科技股份有限公司,广联达科技股份有限公司,中游,中游,空
第一类新闻,工业机器人,空,超捷股份,Tier1客户,中游,上游,空。
第一类新闻,光伏产业链,空,能辉科技,越秀新能源,上游,下游,空。
第一类新闻,IT产品,空,荣联科技,华为,中游,上游,空。
第一类新闻,空,空,铭利达,华为,中游,上游,空
第一类新闻,汽车零部件,减震密封产品,郑煤机子公司,问界,中游,下游,空。
第一类新闻,电池,全固态电池,出光兴产,丰田汽车公司,上游,下游,空
第一类新闻,PCB产品,空,深南电路,空,中游,空,空。
第一类新闻,城市生命线及安防领域,空,汉威科技,华为,中游,下游,空
第一类新闻,新能源汽车零部件,悬置、衬套等减震密封产品及电驱零部件,空,问界,下游,中游,空
第一类新闻,空,空,蒂森克虏伯航空,波音公司及其全球分包商网络,中游,下游,空。
第一类新闻,眼镜,空,博士眼镜,华为智能眼镜,中游,中游,空。
第一类新闻,飞机,"A320neo, A321neo",易捷航空,空客公司,下游,上游,订单金额：空
第一类新闻,智能交通,，空,华为,佳都科技,下游,上游,空
第一类新闻,低压电池,空,问界M5/M7系列车型,骆驼股份,空,上游,空。
第一类新闻,新能源电驱齿轮,福达股份,"吉利,,,比亚迪,,,舍弗勒,,,联合电子,,,株齿","下游,,,下游,,,中游,,,中游,,,中游",空,空,空
第一类新闻,车辆零部件,涂层产品,松井股份,赛力斯汽车,上游,下游,空
第一类新闻,手机摄像头模组,光洋股份,欧菲光,中游,下游,空,||
第一类新闻,温控领域,屏蔽齿轮泵,大元泵业,华为、中兴,下游,上游,空。注：由于未提及订单方向和金额，无法输出这两个特征。
第一类新闻,晶圆键合产品,Pollux,空,客户端,空,空,空
第一类新闻,车载光学解决方案,空,光峰科技,赛力斯汽车,上游,下游,空
第一类新闻,通信设备,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,笔记本,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,新能源汽车,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,储能,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,服务器,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,手机,空,"飞荣达,,,华为","中游,,,上游",空,空,空
第一类新闻,钢铁产业,桥式起重机,大连重工,拉丁美洲某国家扩建钢厂,中游,下游,近亿元。
第一类新闻,石油,空,伊拉克能源部,新月石油公司,中游,上游,空
第一类新闻,在线设备及备件,空,中重科技,河北安丰钢铁集团有限公司,中游,下游,3.59亿元
第一类新闻,细胞治疗技术,空,济民医疗,日本小田医院,中游,中游,空
第一类新闻,空,空,辰安科技,华为,中游,上游,空。
第一类新闻,清洁能源,空,"浙江运达风电股份有限公司,,,南水北调集团新能源公司","上游,,,中游",空,空,空
第一类新闻,清洁能源,空,空,上游,南水北调集团新能源公司,空,空
第一类新闻,清洁能源,空,空,上游,浙江运达风电股份有限公司,空,空
第一类新闻,后备耕地资源,空,空,中游,阿拉善盟人和新能源科技有限公司,空,空
第一类新闻,有机肥,空,华绿生物科技股份有限公司,思威博生物科技有限公司,下游,下游,空
第一类新闻,半导体,空,怡佰(上海)电子科技有限公司,深圳星火半导体科技有限公司,中游,下游,空
第一类新闻,锂电池,空,赣锋锂业,安达科技,中游,中游,空
第一类新闻,通讯连接器产品,空,意华股份,华为,中游,中游,空
第一类新闻,整车,空,长久物流,上汽通用五菱汽车股份有限公司,下游,上游,空。
第一类新闻,路面预瞄系统,保隆科技公司,某头部自主品牌主机厂,生产企业,下游,上游,3亿元。
第一类新闻,人工智能AI,空,湘江鲲鹏,华为,中游,上游,空
第一类新闻,空,空,中交第三航务工程勘察设计院有限公司,宁波建工,上游,下游,14.76亿元
第一类新闻,电子变压器和电感器,空,京泉华,小米集团,中游,下游,空。
第一类新闻,人工智能产业,英伟达H800,上海润六尺科技有限公司,恒润股份,供应链位置未说明,中游,空
第一类新闻,液冷大功率线缆,空,远东股份,华为,中游,下游,空
第一类新闻,汽车零部件,自动泊车系统,豪恩汽电,某知名新能源汽车厂商,中游,下游,1.6亿元。
第一类新闻,轧机,空,中信重工机械股份有限公司,空,中游,上游,空
第一类新闻,电池防火材料,纤维纸产品,鲁阳节能,电池防火材料加工厂家,上游,下游,空
第一类新闻,空,被测产品,西测测试,华为,中游,下游,空
第一类新闻,射频器件,基站滤波器,春兴精工,下游客户,中游,下游,空
第一类新闻,VR版块,空,恒信东方,华为,中游,下游,空
第一类新闻,光伏发电系统,空,能辉智慧能源科技有限公司,赣辉新能源有限公司,下游,中游,订单金额：空
第一类新闻,户用分布式光伏电站运维服务,空,能辉智慧能源科技有限公司,赣辉新能,下游,中游,订单金额：空
第一类新闻,炼油产业链,TQ炼厂,北方国际公司,AWSAT Energy FZE公司,中游,中游,2000000000美元。
第一类新闻,空,空,"普洛药业,,,武汉合生","中游,,,下游","上游,,,中游",空,空。
第一类新闻,能源装备,多对棒还原炉设备及还原撬块,江苏双良新能源装备有限公司,西宁红石贸易有限公司,上游,下游,27472.40万元
第一类新闻,光模块,空,光迅科技,咨讯商,上游,下游,空
第一类新闻,激光,空,华工科技,远东控股集团有限公司,上游,中游,空
第一类新闻,算力服务器,NVLink算力服务器,上海润六尺,供应商A,中游,中游,"17,100万元,,,3,080万元"
第一类新闻,网络设备,数据中心交换机,锐捷网络,空,下游,中游,空
第一类新闻,5G天线罩材料,空,会通股份,华为,中游,下游,空
第一类新闻,空,空,会通股份,"赛力斯,,,小鹏",中游,下游,空
第一类新闻,LCP薄膜,空,普利特,智能驾驶、手机通信等领域的下游客户,中游,下游,空
第一类新闻,光学元器件,空,水晶光电产业链位置,空,供货公司：水晶光电,收货公司：华为,订单金额：空
第一类新闻,光学元器件,空,水晶光电,华为,中游,下游,空
第一类新闻,空,空,明阳智慧能源集团股份公司,北京纳米能源与系统研究所,上游,下游,空
第一类新闻,车用智能照明,空,晶方科技,空,中游,空,空
第一类新闻,空,空,Spirit AeroSystems,波音公司,中游,上游,空
第一类新闻,半导体芯片掩膜版,空,清溢光电,空,空,空,空
第一类新闻,芯片,金凸块,同兴达,奕力科技股份有限公司,中游,下游,空。
第一类新闻,航空,中机身壁板组件装配生产线,Broetje-Automation GmbH,浙江华瑞航空制造有限公司,上游,下游,1.24亿人民币
第一类新闻,云服务,空,卓易信息,空,上游,中游,空。
第一类新闻,汽车电子,空,广域铭岛,吉咖汽车电子（循咖科技）,上游,下游,空
第一类新闻,半导体,空,汉钟精机,机台商、晶圆厂,中游,中游,空。
第一类新闻,钢铁,空,宝武,空,中游,空,空
第一类新闻,钢铁,空,欧冶云商,空,中游,空,空
第一类新闻,云计算,空,"腾讯云计算（北京）有限责任公司,,,北京亿海蓝数据技术股份公司",空,中游,空,空
第一类新闻,空,空,"宁波鸿达电机模具有限公司,,,北京智谱华章科技有限公司,,,北京汇通天下物联科技有限公司,,,苏州利来工业智造股份有限公司",空,中游,空,空
